file,sentiment,OLP
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0225 COM_COM(2017)0477_EN.docx,0.177400134036864,2017_0225
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0226 COM_COM(2017)0489_EN.docx,0.031252539864479,2017_0226
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0230 COM_COM(2017)0536_EN.docx,0.101091119474674,2017_0230
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0231 COM_COM(2017)0537_EN.docx,0.137314180236778,2017_0231
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0232 COM_COM(2017)0538_EN.docx,0.106223256935609,2017_0232
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0242 COM_COM(2017)0559_EN.docx,0.173039673344794,2017_0242
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0245 COM_COM(2017)0571_EN.docx,0.0714821761954278,2017_0245
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0288 COM_COM(2017)0647_EN.docx,0.100459401580171,2017_0288
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0290 COM_COM(2017)0648_EN.docx,0.146879250973323,2017_0290
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0291 COM_COM(2017)0653_EN.docx,0.201069656317542,2017_0291
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0293 COM_COM(2017)0676_EN.docx,0.153125316777856,2017_0293
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0294 COM_COM(2017)0660_EN.docx,0.138544196867382,2017_0294
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0297 COM_COM(2017)0643_EN.docx,0.156039402584532,2017_0297
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0309 COM_COM(2017)0772_EN.docx,0.185974372604727,2017_0309
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0329 COM_COM(2017)0742_EN.docx,0.0585753221864489,2017_0329
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0332 COM_COM(2017)0753_EN.docx,0.147105440116055,2017_0332
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0334 COM_COM(2017)0825_EN.docx,0.224330955230091,2017_0334
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0351 COM_COM(2017)0793_EN.docx,0.140199816779491,2017_0351
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0352 COM_COM(2017)0794_EN.docx,0.141537392367256,2017_0352
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0353 COM_COM(2017)0795_EN.docx,0.121021734152223,2017_0353
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0354 COM_COM(2017)0796_EN.docx,0.206182484406351,2017_0354
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0355 COM_COM(2017)0797_EN.docx,0.164868927429908,2017_0355
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0358 COM_COM(2017)0791_EN.docx,0.133711458165118,2017_0358
C:\Users\dario.marino5\Documents\R\proc-OLP_2017_0359 COM_COM(2017)0790_EN.docx,0.0940340426046846,2017_0359
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0012 COM_COM(2018)0033_EN.docx,0.0619245381847855,2018_0012
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0018 COM_COM(2018)0051_EN.docx,0.193585199036004,2018_0018
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0040 COM_COM(2018)0085_EN.docx,0.126547841193976,2018_0040
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0041 COM_COM(2018)0092_EN.docx,0.160675529717173,2018_0041
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0042 COM_COM(2018)0093_EN.docx,0.168542595872056,2018_0042
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0043 COM_COM(2018)0094_EN.docx,0.157094188737394,2018_0043
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0044 COM_COM(2018)0096_EN.docx,0.0861083935545934,2018_0044
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0045 COM_COM(2018)0110_EN.docx,0.137788051801446,2018_0045
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0047 COM_COM(2018)0099_EN.docx,0.10878947343438,2018_0047
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0048 COM_COM(2018)0113_EN.docx,0.0975951116218201,2018_0048
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0050 COM_COM(2018)0115_EN.docx,0.150834454047048,2018_0050
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0058 COM_COM(2018)0127_EN.docx,0.189128949151863,2018_0058
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0060 COM_COM(2018)0134_EN.docx,0.115364739136158,2018_0060
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0061 COM_COM(2018)0252_EN.docx,0.106280978519902,2018_0061
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0064 COM_COM(2018)0131_EN.docx,0.195206797251937,2018_0064
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0069 COM_COM(2018)0143_EN.docx,0.0232419214624033,2018_0069
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0070 COM_COM(2018)0144_EN.docx,0.187417438841352,2018_0070
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0074 COM_COM(2018)0149_EN.docx,0.149582197495272,2018_0074
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0076 COM_COM(2018)0163_EN.docx,0.12368342988493,2018_0076
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0081 COM_COM(2018)0171_EN.docx,0.147309853778264,2018_0081
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0082 COM_COM(2018)0173_EN.docx,0.105800192256731,2018_0082
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0088 COM_COM(2018)0179_EN.docx,0.180419438976283,2018_0088
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0089 COM_COM(2018)0184_EN.docx,0.165656968768225,2018_0089
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0090 COM_COM(2018)0185_EN.docx,0.130783524193709,2018_0090
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0103 COM_COM(2018)0209_EN.docx,0.0912114429666683,2018_0103
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0104 COM_COM(2018)0212_EN.docx,0.164478497930553,2018_0104
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0105 COM_COM(2018)0213_EN.docx,0.138305661139853,2018_0105
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0106 COM_COM(2018)0218_EN.docx,0.158821998203986,2018_0106
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0109 COM_COM(2018)0229_EN.docx,0.140084353615544,2018_0109
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0111 COM_COM(2018)0234_EN.docx,0.275412217635462,2018_0111
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0112 COM_COM(2018)0238_EN.docx,0.13737946676953,2018_0112
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0113 COM_COM(2018)0239_EN.docx,0.154290773029454,2018_0113
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0114 COM_COM(2018)0241_EN.docx,0.137175576212727,2018_0114
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0129 COM_COM(2018)0274_EN.docx,0.240969943598292,2018_0129
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0130 COM_COM(2018)0275_EN.docx,0.217391684244523,2018_0130
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0136 COM_COM(2018)0324_EN.docx,0.136362393936693,2018_0136
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0138 COM_COM(2018)0277_EN.docx,0.224694073025044,2018_0138
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0139 COM_COM(2018)0278_EN.docx,0.159303434170179,2018_0139
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0140 COM_COM(2018)0279_EN.docx,0.1881833168906,2018_0140
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0142 COM_COM(2018)0289_EN.docx,0.142034973070617,2018_0142
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0143 COM_COM(2018)0284_EN.docx,0.12653139149339,2018_0143
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0145 COM_COM(2018)0286_EN.docx,0.216307788103801,2018_0145
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0148 COM_COM(2018)0296_EN.docx,0.162328850256394,2018_0148
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0153 COM_COM(2018)0303_EN.docx,0.191175588204562,2018_0153
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0154 COM_COM(2018)0307_EN.docx,0.175002365126425,2018_0154
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0161 COM_COM(2018)0317_EN.docx,0.129021536597988,2018_0161
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0162 COM_COM(2018)0315_EN.docx,0.177777381093246,2018_0162
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0170 COM_COM(2018)0338_EN.docx,0.128896514595241,2018_0170
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0171 COM_COM(2018)0339_EN.docx,0.0534127983434515,2018_0171
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0172 COM_COM(2018)0340_EN.docx,0.131965292998462,2018_0172
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0180 COM_COM(2018)0355_EN.docx,0.22580704131142,2018_0180
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0189 COM_COM(2018)0365_EN.docx,0.165953182472098,2018_0189
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0190 COM_COM(2018)0366_EN.docx,0.293161069275434,2018_0190
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0191 COM_COM(2018)0367_EN.docx,0.251381983020639,2018_0191
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0196 COM_COM(2018)0375_EN.docx,0.153611821359759,2018_0196
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0197 COM_COM(2018)0372_EN.docx,0.221959384381036,2018_0197
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0198 COM_COM(2018)0373_EN.docx,0.172276728396457,2018_0198
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0199 COM_COM(2018)0374_EN.docx,0.180674543461474,2018_0199
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0203 COM_COM(2018)0378_EN.docx,0.204116988679161,2018_0203
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0204 COM_COM(2018)0379_EN.docx,0.177920932572347,2018_0204
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0205 COM_COM(2018)0381_EN.docx,0.159681270481285,2018_0205
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0206 COM_COM(2018)0382_EN.docx,0.208635717455928,2018_0206
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0209 COM_COM(2018)0385_EN.docx,0.208544478215577,2018_0209
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0210 COM_COM(2018)0390_EN.docx,0.207169395575947,2018_0210
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0211 COM_COM(2018)0386_EN.docx,0.131024594574251,2018_0211
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0220 COM_COM(2018)0397_EN.docx,0.244299132702949,2018_0220
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0243 COM_COM(2018)0460_EN.docx,0.216890808289305,2018_0243
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0247 COM_COM(2018)0465_EN.docx,0.196740207645705,2018_0247
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0248 COM_COM(2018)0471_EN.docx,0.212076421929096,2018_0248
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0249 COM_COM(2018)0473_EN.docx,0.20197774888318,2018_0249
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0250 COM_COM(2018)0472_EN.docx,0.172677198382147,2018_0250
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0254 COM_COM(2018)0476_EN.docx,0.181077457073049,2018_0254
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0258 COM_COM(2018)0474_EN.docx,0.162213307815902,2018_0258
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0298 COM_COM(2018)0567_EN.docx,0.137748702039255,2018_0298
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0299 COM_COM(2018)0568_EN.docx,0.171703174315272,2018_0299
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0304 COM_COM(2018)0577_EN.docx,0.0664986531032342,2018_0304
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0322 COM_COM(2018)0614_EN.docx,0.116391769615836,2018_0322
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0328 COM_COM(2018)0630_EN.docx,0.240921406003052,2018_0328
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0331 COM_COM(2018)0640_EN.docx,0.144988884482967,2018_0331
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0332 COM_COM(2018)0639_EN.docx,0.126570770978469,2018_0332
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0336 COM_COM(2018)0636_EN.docx,0.143258489700321,2018_0336
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0371 COM_COM(2018)0719_EN.docx,0.199454856734528,2018_0371
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0385 COM_COM(2018)0744_EN.docx,0.169589482216068,2018_0385
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0390 COM_COM(2018)0745_EN.docx,0.131170614795224,2018_0390
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0433 COM_COM(2018)0893_EN.docx,0.114852449076839,2018_0433
C:\Users\dario.marino5\Documents\R\proc-OLP_2018_0436 COM_COM(2018)0895_EN.docx,0.135705272451393,2018_0436
C:\Users\dario.marino5\Documents\R\proc-OLP_2019_0002 COM_COM(2019)0004_EN.docx,0.117151453822588,2019_0002
C:\Users\dario.marino5\Documents\R\proc-OLP_2019_0009 COM_COM(2019)0048_EN.docx,0.0771497751669209,2019_0009
C:\Users\dario.marino5\Documents\R\proc-OLP_2019_0010 COM_COM(2019)0049_EN.docx,0.142167582168026,2019_0010
C:\Users\dario.marino5\Documents\R\proc-OLP_2019_0019 COM_COM(2019)0053_EN.docx,0.147974446316008,2019_0019
C:\Users\dario.marino5\Documents\R\proc-OLP_2019_0030 COM_COM(2019)0065_EN.docx,0.139903230527805,2019_0030
C:\Users\dario.marino5\Documents\R\proc-OLP_2019_0040 COM_COM(2019)0088_EN.docx,0.140991655317357,2019_0040
